# gapseq version: 1.2 c1e35b7c
# Transporter sequence DB md5sum: b99a77e (2022-08-26)
id	tc	sub	exid	rea	qseqid	pident	evalue	bitscore	qcovs	stitle	sstart	send	comment
gnl|TC-DB|G2SET5|3.A.1.132.14	3.A.1.132.14	Sulfate	EX_cpd00048_e0	rxn05153,rxn09276,rxn29239	gnl|TC-DB|G2SET5|3.A.1.132.14	30.256	4.21e-15	70.9	81	contig_16	1802538	1803080	transporter
gnl|TC-DB|Q52900|3.A.1.132.2	3.A.1.132.2	copper	EX_cpd00058_e0	rxn05528,rxn08271,rxn10481,rxn27349,rxn29072,rxn38723,rxn39047	gnl|TC-DB|Q52900|3.A.1.132.2	27.155	1.02e-13	68.2	71	contig_16	1375213	1374530	transporter
gnl|TC-DB|O32151|3.A.1.1.34	3.A.1.1.34	arabinose	EX_cpd00185_e0	rxn10822	gnl|TC-DB|O32151|3.A.1.1.34	23.120	1.15e-13	68.9	88	contig_16	469932	470924	transporter
gnl|TC-DB|O32151|3.A.1.1.34	3.A.1.1.34	arabinose	EX_cpd00224_e0	rxn05173,rxn08139,rxn11063	gnl|TC-DB|O32151|3.A.1.1.34	23.120	1.15e-13	68.9	88	contig_16	469932	470924	transporter
gnl|TC-DB|O32151|3.A.1.1.34	3.A.1.1.34	L-arabinose	EX_cpd00224_e0	rxn05173,rxn08139,rxn11063	gnl|TC-DB|O32151|3.A.1.1.34	23.120	1.15e-13	68.9	88	contig_16	469932	470924	transporter
gnl|TC-DB|G3LHZ1|3.A.1.1.35	3.A.1.1.35	glycerol	EX_cpd00100_e0	rxn29769	gnl|TC-DB|G3LHZ1|3.A.1.1.35	28.315	7.55e-30	114	95	contig_16	987298	988098	transporter
gnl|TC-DB|Q9WYQ1|3.A.1.1.38	3.A.1.1.38	phosphate	EX_cpd00009_e0	rxn05145,rxn09122	gnl|TC-DB|Q9WYQ1|3.A.1.1.38	28.571	6.66e-21	89.0	94	contig_16	987319	988104	transporter
gnl|TC-DB|P77279|3.A.1.139.2	3.A.1.139.2	iron	EX_cpd10515_e0	rxn05555,rxn08472	gnl|TC-DB|P77279|3.A.1.139.2	28.696	5.40e-21	87.4	97	contig_16	1802442	1803098	transporter
gnl|TC-DB|P77279|3.A.1.139.2	3.A.1.139.2	iron	EX_cpd10516_e0	rxn05195,rxn08477,rxn34370	gnl|TC-DB|P77279|3.A.1.139.2	28.696	5.40e-21	87.4	97	contig_16	1802442	1803098	transporter
gnl|TC-DB|P77716|3.A.1.1.46	3.A.1.1.4	D-mannitol	EX_cpd00314_e0	rxn13853	gnl|TC-DB|P77716|3.A.1.1.46	38.428	7.85e-41	147	90	contig_16	1349512	1348835	transporter
gnl|TC-DB|P77716|3.A.1.1.46	3.A.1.1.4	lactose	EX_cpd00208_e0	rxn05598	gnl|TC-DB|P77716|3.A.1.1.46	38.428	7.85e-41	147	90	contig_16	1349512	1348835	transporter
gnl|TC-DB|P77716|3.A.1.1.46	3.A.1.1.4	maltodextrin	EX_cpd11976_e0	rxn11140	gnl|TC-DB|P77716|3.A.1.1.46	38.428	7.85e-41	147	90	contig_16	1349512	1348835	transporter
gnl|TC-DB|P77716|3.A.1.1.46	3.A.1.1.4	maltose	EX_cpd00179_e0	rxn05170,rxn08867,rxn09673	gnl|TC-DB|P77716|3.A.1.1.46	38.428	7.85e-41	147	90	contig_16	1349512	1348835	transporter
gnl|TC-DB|P77716|3.A.1.1.46	3.A.1.1.4	melibiose	EX_cpd03198_e0	rxn18574	gnl|TC-DB|P77716|3.A.1.1.46	38.428	7.85e-41	147	90	contig_16	1349512	1348835	transporter
gnl|TC-DB|P77716|3.A.1.1.46	3.A.1.1.4	trehalose	EX_cpd00794_e0	rxn10839	gnl|TC-DB|P77716|3.A.1.1.46	38.428	7.85e-41	147	90	contig_16	1349512	1348835	transporter
gnl|TC-DB|G4FGN6|3.A.1.1.41	3.A.1.1.41	trehalose	EX_cpd00794_e0	rxn10839	gnl|TC-DB|G4FGN6|3.A.1.1.41	34.802	1.45e-39	143	82	contig_16	987343	988014	transporter
gnl|TC-DB|Q9A197|3.A.1.14.14	3.A.1.14.1	iron	EX_cpd10515_e0	rxn05555,rxn08472	gnl|TC-DB|Q9A197|3.A.1.14.14	31.414	2.03e-26	104	88	contig_16	1759567	1758995	transporter
gnl|TC-DB|Q9A197|3.A.1.14.14	3.A.1.14.1	iron	EX_cpd10516_e0	rxn05195,rxn08477,rxn34370	gnl|TC-DB|Q9A197|3.A.1.14.14	31.414	2.03e-26	104	88	contig_16	1759567	1758995	transporter
gnl|TC-DB|Q9A197|3.A.1.14.14	3.A.1.14.1	molybdate	EX_cpd11574_e0	rxn05619,rxn08955	gnl|TC-DB|Q9A197|3.A.1.14.14	31.414	2.03e-26	104	88	contig_16	1759567	1758995	transporter
gnl|TC-DB|Q57399|3.A.1.14.11	3.A.1.14.11	molybdate	EX_cpd11574_e0	rxn05619,rxn08955	gnl|TC-DB|Q57399|3.A.1.14.11	27.919	7.77e-20	85.1	94	contig_16	971037	970468	transporter
gnl|TC-DB|Q9A197|3.A.1.14.14	3.A.1.14.14	iron	EX_cpd10515_e0	rxn05555,rxn08472	gnl|TC-DB|Q9A197|3.A.1.14.14	31.414	2.03e-26	104	88	contig_16	1759567	1758995	transporter
gnl|TC-DB|Q9A197|3.A.1.14.14	3.A.1.14.14	iron	EX_cpd10516_e0	rxn05195,rxn08477,rxn34370	gnl|TC-DB|Q9A197|3.A.1.14.14	31.414	2.03e-26	104	88	contig_16	1759567	1758995	transporter
gnl|TC-DB|Q9S215|3.A.1.14.22	3.A.1.14.22	iron	EX_cpd10515_e0	rxn05555,rxn08472	gnl|TC-DB|Q9S215|3.A.1.14.22	24.891	1.88e-11	61.2	74	contig_16	971073	970441	transporter
gnl|TC-DB|Q9S215|3.A.1.14.22	3.A.1.14.22	iron	EX_cpd10516_e0	rxn05195,rxn08477,rxn34370	gnl|TC-DB|Q9S215|3.A.1.14.22	24.891	1.88e-11	61.2	74	contig_16	971073	970441	transporter
gnl|TC-DB|P72592|3.A.1.14.24	3.A.1.14.24	Iron	EX_cpd10515_e0	rxn05555,rxn08472	gnl|TC-DB|P72592|3.A.1.14.24	34.359	4.04e-21	89.4	92	contig_16	1802517	1803077	transporter
gnl|TC-DB|P72592|3.A.1.14.24	3.A.1.14.24	Iron	EX_cpd10516_e0	rxn05195,rxn08477,rxn34370	gnl|TC-DB|P72592|3.A.1.14.24	34.359	4.04e-21	89.4	92	contig_16	1802517	1803077	transporter
gnl|TC-DB|Q5SKA0|3.A.1.14.26	3.A.1.14.26	cyanocob(III)alamin	EX_cpd03424_e0	rxn05187	gnl|TC-DB|Q5SKA0|3.A.1.14.26	33.005	8.81e-11	58.2	79	contig_16	971031	970462	transporter
gnl|TC-DB|Q9FBS6|3.A.1.1.43	3.A.1.1.43	melibiose	EX_cpd03198_e0	rxn18574	gnl|TC-DB|Q9FBS6|3.A.1.1.43	28.244	1.19e-24	100	83	contig_16	1959814	1960596	transporter
gnl|TC-DB|Q9FBS6|3.A.1.1.43	3.A.1.1.43	trehalose	EX_cpd00794_e0	rxn10839	gnl|TC-DB|Q9FBS6|3.A.1.1.43	28.244	1.19e-24	100	83	contig_16	1959814	1960596	transporter
gnl|TC-DB|P07821|3.A.1.14.3	3.A.1.14.3	iron	EX_cpd10515_e0	rxn05555,rxn08472	gnl|TC-DB|P07821|3.A.1.14.3	32.536	1.95e-18	81.3	90	contig_16	1759567	1758965	transporter
gnl|TC-DB|P07821|3.A.1.14.3	3.A.1.14.3	iron	EX_cpd10516_e0	rxn05195,rxn08477,rxn34370	gnl|TC-DB|P07821|3.A.1.14.3	32.536	1.95e-18	81.3	90	contig_16	1759567	1758965	transporter
gnl|TC-DB|Q9KZ08|3.A.1.1.44	3.A.1.1.44	maltodextrin	EX_cpd11976_e0	rxn11140	gnl|TC-DB|Q9KZ08|3.A.1.1.44	30.469	4.14e-31	119	84	contig_16	987298	988065	transporter
gnl|TC-DB|Q9KZ08|3.A.1.1.44	3.A.1.1.44	maltose	EX_cpd00179_e0	rxn05170,rxn08867,rxn09673	gnl|TC-DB|Q9KZ08|3.A.1.1.44	30.469	4.14e-31	119	84	contig_16	987298	988065	transporter
gnl|TC-DB|Q8NMV5|3.A.1.1.45	3.A.1.1.45	maltose	EX_cpd00179_e0	rxn05170,rxn08867,rxn09673	gnl|TC-DB|Q8NMV5|3.A.1.1.45	26.996	1.30e-24	100	86	contig_16	987298	988071	transporter
gnl|TC-DB|Q9X665|3.A.1.14.7	3.A.1.14.7	iron	EX_cpd10515_e0	rxn05555,rxn08472	gnl|TC-DB|Q9X665|3.A.1.14.7	29.500	7.90e-20	85.5	94	contig_16	1802526	1803101	transporter
gnl|TC-DB|Q9X665|3.A.1.14.7	3.A.1.14.7	iron	EX_cpd10516_e0	rxn05195,rxn08477,rxn34370	gnl|TC-DB|Q9X665|3.A.1.14.7	29.500	7.90e-20	85.5	94	contig_16	1802526	1803101	transporter
gnl|TC-DB|Q8GRB0|3.A.1.14.8	3.A.1.14.8	iron	EX_cpd10515_e0	rxn05555,rxn08472	gnl|TC-DB|Q8GRB0|3.A.1.14.8	29.843	7.23e-22	90.9	93	contig_16	1759567	1758995	transporter
gnl|TC-DB|Q8GRB0|3.A.1.14.8	3.A.1.14.8	iron	EX_cpd10516_e0	rxn05195,rxn08477,rxn34370	gnl|TC-DB|Q8GRB0|3.A.1.14.8	29.843	7.23e-22	90.9	93	contig_16	1759567	1758995	transporter
gnl|TC-DB|O30493|3.A.1.1.49	3.A.1.1.49	D-mannitol	EX_cpd00314_e0	rxn13853	gnl|TC-DB|O30493|3.A.1.1.49	35.047	6.83e-28	109	95	contig_16	987313	987942	transporter
gnl|TC-DB|Q5SLB6|3.A.1.1.50	3.A.1.1.5	choline	EX_cpd00098_e0	rxn05159,rxn08212	gnl|TC-DB|Q5SLB6|3.A.1.1.50	35.776	2.08e-35	132	99	contig_16	582957	583577	transporter
gnl|TC-DB|Q5SLB6|3.A.1.1.50	3.A.1.1.5	glucose	EX_cpd00027_e0	rxn05147,rxn08606	gnl|TC-DB|Q5SLB6|3.A.1.1.50	35.776	2.08e-35	132	99	contig_16	582957	583577	transporter
gnl|TC-DB|Q5SLB6|3.A.1.1.50	3.A.1.1.5	maltoheptaose	EX_cpd15494_e0	rxn10833	gnl|TC-DB|Q5SLB6|3.A.1.1.50	35.776	2.08e-35	132	99	contig_16	582957	583577	transporter
gnl|TC-DB|Q5SLB6|3.A.1.1.50	3.A.1.1.5	maltose	EX_cpd00179_e0	rxn05170,rxn08867,rxn09673	gnl|TC-DB|Q5SLB6|3.A.1.1.50	35.776	2.08e-35	132	99	contig_16	582957	583577	transporter
gnl|TC-DB|Q5SLB6|3.A.1.1.50	3.A.1.1.5	maltotetraose	EX_cpd01399_e0	rxn08877,rxn10173	gnl|TC-DB|Q5SLB6|3.A.1.1.50	35.776	2.08e-35	132	99	contig_16	582957	583577	transporter
gnl|TC-DB|Q5SLB6|3.A.1.1.50	3.A.1.1.5	melibiose	EX_cpd03198_e0	rxn18574	gnl|TC-DB|Q5SLB6|3.A.1.1.50	35.776	2.08e-35	132	99	contig_16	582957	583577	transporter
gnl|TC-DB|Q5SLB6|3.A.1.1.50	3.A.1.1.5	raffinose	EX_cpd00382_e0	rxn18495	gnl|TC-DB|Q5SLB6|3.A.1.1.50	35.776	2.08e-35	132	99	contig_16	582957	583577	transporter
gnl|TC-DB|Q5SLB6|3.A.1.1.50	3.A.1.1.5	stachyose	EX_cpd01133_e0	rxn18552	gnl|TC-DB|Q5SLB6|3.A.1.1.50	35.776	2.08e-35	132	99	contig_16	582957	583577	transporter
gnl|TC-DB|Q5SLB6|3.A.1.1.50	3.A.1.1.5	sucrose	EX_cpd00076_e0	rxn18575	gnl|TC-DB|Q5SLB6|3.A.1.1.50	35.776	2.08e-35	132	99	contig_16	582957	583577	transporter
gnl|TC-DB|Q5SLB6|3.A.1.1.50	3.A.1.1.5	trehalose	EX_cpd00794_e0	rxn10839	gnl|TC-DB|Q5SLB6|3.A.1.1.50	35.776	2.08e-35	132	99	contig_16	582957	583577	transporter
gnl|TC-DB|Q5SLB6|3.A.1.1.50	3.A.1.1.5	xylose	EX_cpd00154_e0	rxn05167,rxn09383	gnl|TC-DB|Q5SLB6|3.A.1.1.50	35.776	2.08e-35	132	99	contig_16	582957	583577	transporter
gnl|TC-DB|Q5SLB6|3.A.1.1.50	3.A.1.1.50	choline	EX_cpd00098_e0	rxn05159,rxn08212	gnl|TC-DB|Q5SLB6|3.A.1.1.50	35.776	2.08e-35	132	99	contig_16	582957	583577	transporter
gnl|TC-DB|Q6MNM1|3.A.1.1.51	3.A.1.1.51	maltoheptaose	EX_cpd15494_e0	rxn10833	gnl|TC-DB|Q6MNM1|3.A.1.1.51	31.224	4.56e-32	121	86	contig_16	987352	988056	transporter
gnl|TC-DB|Q6MNM1|3.A.1.1.51	3.A.1.1.51	maltose	EX_cpd00179_e0	rxn05170,rxn08867,rxn09673	gnl|TC-DB|Q6MNM1|3.A.1.1.51	31.224	4.56e-32	121	86	contig_16	987352	988056	transporter
gnl|TC-DB|Q6MNM1|3.A.1.1.51	3.A.1.1.51	maltotetraose	EX_cpd01399_e0	rxn08877,rxn10173	gnl|TC-DB|Q6MNM1|3.A.1.1.51	31.224	4.56e-32	121	86	contig_16	987352	988056	transporter
gnl|TC-DB|Q6MNM1|3.A.1.1.51	3.A.1.1.51	trehalose	EX_cpd00794_e0	rxn10839	gnl|TC-DB|Q6MNM1|3.A.1.1.51	31.224	4.56e-32	121	86	contig_16	987352	988056	transporter
gnl|TC-DB|A1B2F3|3.A.1.15.19	3.A.1.15.1	iron	EX_cpd10515_e0	rxn05555,rxn08472	gnl|TC-DB|A1B2F3|3.A.1.15.19	32.824	3.67e-30	117	82	contig_16	665508	666254	transporter
gnl|TC-DB|A1B2F3|3.A.1.15.19	3.A.1.15.1	iron	EX_cpd10516_e0	rxn05195,rxn08477,rxn34370	gnl|TC-DB|A1B2F3|3.A.1.15.19	32.824	3.67e-30	117	82	contig_16	665508	666254	transporter
gnl|TC-DB|A1B2F3|3.A.1.15.19	3.A.1.15.1	manganese	EX_cpd00030_e0	rxn05149	gnl|TC-DB|A1B2F3|3.A.1.15.19	32.824	3.67e-30	117	82	contig_16	665508	666254	transporter
gnl|TC-DB|A1B2F3|3.A.1.15.19	3.A.1.15.1	zinc	EX_cpd00034_e0	rxn05150,rxn09388,rxn09392,rxn13918	gnl|TC-DB|A1B2F3|3.A.1.15.19	32.824	3.67e-30	117	82	contig_16	665508	666254	transporter
gnl|TC-DB|Q5FA63|3.A.1.15.10	3.A.1.15.10	manganese	EX_cpd00030_e0	rxn05149	gnl|TC-DB|Q5FA63|3.A.1.15.10	25.993	1.25e-25	103	87	contig_16	665508	666281	transporter
gnl|TC-DB|Q5FA63|3.A.1.15.10	3.A.1.15.10	zinc	EX_cpd00034_e0	rxn05150,rxn09388,rxn09392,rxn13918	gnl|TC-DB|Q5FA63|3.A.1.15.10	25.993	1.25e-25	103	87	contig_16	665508	666281	transporter
gnl|TC-DB|O34946|3.A.1.15.11	3.A.1.15.11	zinc	EX_cpd00034_e0	rxn05150,rxn09388,rxn09392,rxn13918	gnl|TC-DB|O34946|3.A.1.15.11	26.667	2.22e-19	82.8	97	contig_16	971028	970471	transporter
gnl|TC-DB|Q3Y4D4|3.A.1.15.12	3.A.1.15.12	iron	EX_cpd10515_e0	rxn05555,rxn08472	gnl|TC-DB|Q3Y4D4|3.A.1.15.12	28.413	5.95e-29	114	81	contig_16	665508	666284	transporter
gnl|TC-DB|Q3Y4D4|3.A.1.15.12	3.A.1.15.12	iron	EX_cpd10516_e0	rxn05195,rxn08477,rxn34370	gnl|TC-DB|Q3Y4D4|3.A.1.15.12	28.413	5.95e-29	114	81	contig_16	665508	666284	transporter
gnl|TC-DB|B2J0B7|3.A.1.15.13	3.A.1.15.13	zinc	EX_cpd00034_e0	rxn05150,rxn09388,rxn09392,rxn13918	gnl|TC-DB|B2J0B7|3.A.1.15.13	26.054	5.79e-28	111	78	contig_16	665508	666284	transporter
gnl|TC-DB|P0A4G2|3.A.1.15.14	3.A.1.15.14	manganese	EX_cpd00030_e0	rxn05149	gnl|TC-DB|P0A4G2|3.A.1.15.14	28.358	2.06e-26	105	84	contig_16	665508	666293	transporter
gnl|TC-DB|G0LRW7|3.A.1.15.15	3.A.1.15.15	manganese	EX_cpd00030_e0	rxn05149	gnl|TC-DB|G0LRW7|3.A.1.15.15	26.255	2.54e-24	99.8	82	contig_16	665508	666266	transporter
gnl|TC-DB|658118070|3.A.1.15.16	3.A.1.15.16	iron	EX_cpd10515_e0	rxn05555,rxn08472	gnl|TC-DB|658118070|3.A.1.15.16	27.919	8.87e-13	63.2	88	contig_16	267001	266462	transporter
gnl|TC-DB|658118070|3.A.1.15.16	3.A.1.15.16	iron	EX_cpd10516_e0	rxn05195,rxn08477,rxn34370	gnl|TC-DB|658118070|3.A.1.15.16	27.919	8.87e-13	63.2	88	contig_16	267001	266462	transporter
gnl|TC-DB|658118070|3.A.1.15.16	3.A.1.15.16	manganese	EX_cpd00030_e0	rxn05149	gnl|TC-DB|658118070|3.A.1.15.16	27.919	8.87e-13	63.2	88	contig_16	267001	266462	transporter
gnl|TC-DB|658118070|3.A.1.15.16	3.A.1.15.16	zinc	EX_cpd00034_e0	rxn05150,rxn09388,rxn09392,rxn13918	gnl|TC-DB|658118070|3.A.1.15.16	27.919	8.87e-13	63.2	88	contig_16	267001	266462	transporter
gnl|TC-DB|Q66AT6|3.A.1.15.18	3.A.1.15.18	zinc	EX_cpd00034_e0	rxn05150,rxn09388,rxn09392,rxn13918	gnl|TC-DB|Q66AT6|3.A.1.15.18	23.904	2.80e-13	67.0	76	contig_16	665532	666215	transporter
gnl|TC-DB|A1B2F3|3.A.1.15.19	3.A.1.15.19	zinc	EX_cpd00034_e0	rxn05150,rxn09388,rxn09392,rxn13918	gnl|TC-DB|A1B2F3|3.A.1.15.19	32.824	3.67e-30	117	82	contig_16	665508	666254	transporter
gnl|TC-DB|Q8Z042|3.A.1.1.52	3.A.1.1.52	glucose	EX_cpd00027_e0	rxn05147,rxn08606	gnl|TC-DB|Q8Z042|3.A.1.1.52	35.776	6.08e-25	100	83	contig_16	987352	988041	transporter
gnl|TC-DB|Q8Z042|3.A.1.1.52	3.A.1.1.52	maltose	EX_cpd00179_e0	rxn05170,rxn08867,rxn09673	gnl|TC-DB|Q8Z042|3.A.1.1.52	35.776	6.08e-25	100	83	contig_16	987352	988041	transporter
gnl|TC-DB|Q8Z042|3.A.1.1.52	3.A.1.1.52	sucrose	EX_cpd00076_e0	rxn18575	gnl|TC-DB|Q8Z042|3.A.1.1.52	35.776	6.08e-25	100	83	contig_16	987352	988041	transporter
gnl|TC-DB|Q9KIJ3|3.A.1.15.20	3.A.1.15.2	iron	EX_cpd10515_e0	rxn05555,rxn08472	gnl|TC-DB|Q9KIJ3|3.A.1.15.20	28.897	2.09e-32	123	84	contig_16	665508	666278	transporter
gnl|TC-DB|Q9KIJ3|3.A.1.15.20	3.A.1.15.2	iron	EX_cpd10516_e0	rxn05195,rxn08477,rxn34370	gnl|TC-DB|Q9KIJ3|3.A.1.15.20	28.897	2.09e-32	123	84	contig_16	665508	666278	transporter
gnl|TC-DB|Q9KIJ3|3.A.1.15.20	3.A.1.15.2	manganese	EX_cpd00030_e0	rxn05149	gnl|TC-DB|Q9KIJ3|3.A.1.15.20	28.897	2.09e-32	123	84	contig_16	665508	666278	transporter
gnl|TC-DB|Q9KIJ3|3.A.1.15.20	3.A.1.15.2	zinc	EX_cpd00034_e0	rxn05150,rxn09388,rxn09392,rxn13918	gnl|TC-DB|Q9KIJ3|3.A.1.15.20	28.897	2.09e-32	123	84	contig_16	665508	666278	transporter
gnl|TC-DB|Q9KIJ3|3.A.1.15.20	3.A.1.15.20	iron	EX_cpd10515_e0	rxn05555,rxn08472	gnl|TC-DB|Q9KIJ3|3.A.1.15.20	28.897	2.09e-32	123	84	contig_16	665508	666278	transporter
gnl|TC-DB|Q9KIJ3|3.A.1.15.20	3.A.1.15.20	iron	EX_cpd10516_e0	rxn05195,rxn08477,rxn34370	gnl|TC-DB|Q9KIJ3|3.A.1.15.20	28.897	2.09e-32	123	84	contig_16	665508	666278	transporter
gnl|TC-DB|Q9KIJ3|3.A.1.15.20	3.A.1.15.20	manganese	EX_cpd00030_e0	rxn05149	gnl|TC-DB|Q9KIJ3|3.A.1.15.20	28.897	2.09e-32	123	84	contig_16	665508	666278	transporter
gnl|TC-DB|D3R797|3.A.1.1.53	3.A.1.1.53	melibiose	EX_cpd03198_e0	rxn18574	gnl|TC-DB|D3R797|3.A.1.1.53	31.439	1.42e-25	103	86	contig_16	987316	988098	transporter
gnl|TC-DB|D3R797|3.A.1.1.53	3.A.1.1.53	raffinose	EX_cpd00382_e0	rxn18495	gnl|TC-DB|D3R797|3.A.1.1.53	31.439	1.42e-25	103	86	contig_16	987316	988098	transporter
gnl|TC-DB|D3R797|3.A.1.1.53	3.A.1.1.53	stachyose	EX_cpd01133_e0	rxn18552	gnl|TC-DB|D3R797|3.A.1.1.53	31.439	1.42e-25	103	86	contig_16	987316	988098	transporter
gnl|TC-DB|P0A2U6|3.A.1.15.3	3.A.1.15.3	zinc	EX_cpd00034_e0	rxn05150,rxn09388,rxn09392,rxn13918	gnl|TC-DB|P0A2U6|3.A.1.15.3	27.094	7.33e-17	75.9	94	contig_16	971040	970471	transporter
gnl|TC-DB|OLS20029|3.A.1.1.54	3.A.1.1.54	L-arabinose	EX_cpd00224_e0	rxn05173,rxn08139,rxn11063	gnl|TC-DB|OLS20029|3.A.1.1.54	24.490	5.13e-16	76.3	75	contig_16	493562	494368	transporter
gnl|TC-DB|OLS20029|3.A.1.1.54	3.A.1.1.54	maltose	EX_cpd00179_e0	rxn05170,rxn08867,rxn09673	gnl|TC-DB|OLS20029|3.A.1.1.54	24.490	5.13e-16	76.3	75	contig_16	493562	494368	transporter
gnl|TC-DB|OLS20029|3.A.1.1.54	3.A.1.1.54	Trehalose	EX_cpd00794_e0	rxn10839	gnl|TC-DB|OLS20029|3.A.1.1.54	24.490	5.13e-16	76.3	75	contig_16	493562	494368	transporter
gnl|TC-DB|Q56952|3.A.1.15.4	3.A.1.15.4	iron	EX_cpd10515_e0	rxn05555,rxn08472	gnl|TC-DB|Q56952|3.A.1.15.4	26.953	9.53e-26	103	80	contig_16	665508	666272	transporter
gnl|TC-DB|Q56952|3.A.1.15.4	3.A.1.15.4	iron	EX_cpd10516_e0	rxn05195,rxn08477,rxn34370	gnl|TC-DB|Q56952|3.A.1.15.4	26.953	9.53e-26	103	80	contig_16	665508	666272	transporter
gnl|TC-DB|Q56952|3.A.1.15.4	3.A.1.15.4	manganese	EX_cpd00030_e0	rxn05149	gnl|TC-DB|Q56952|3.A.1.15.4	26.953	9.53e-26	103	80	contig_16	665508	666272	transporter
gnl|TC-DB|P0A9X1|3.A.1.15.5	3.A.1.15.5	zinc	EX_cpd00034_e0	rxn05150,rxn09388,rxn09392,rxn13918	gnl|TC-DB|P0A9X1|3.A.1.15.5	30.040	1.03e-19	84.7	95	contig_16	971094	970357	transporter
gnl|TC-DB|D4GP36|3.A.1.1.56	3.A.1.1.56	xylose	EX_cpd00154_e0	rxn05167,rxn09383	gnl|TC-DB|D4GP36|3.A.1.1.56	25.862	7.89e-20	86.7	72	contig_16	1959826	1960509	transporter
gnl|TC-DB|P0A4G4|3.A.1.15.6	3.A.1.15.6	copper	EX_cpd00058_e0	rxn05528,rxn08271,rxn10481,rxn27349,rxn29072,rxn38723,rxn39047	gnl|TC-DB|P0A4G4|3.A.1.15.6	28.519	3.90e-27	108	84	contig_16	665508	666293	transporter
gnl|TC-DB|P0A4G4|3.A.1.15.6	3.A.1.15.6	iron	EX_cpd10515_e0	rxn05555,rxn08472	gnl|TC-DB|P0A4G4|3.A.1.15.6	28.519	3.90e-27	108	84	contig_16	665508	666293	transporter
gnl|TC-DB|P0A4G4|3.A.1.15.6	3.A.1.15.6	iron	EX_cpd10516_e0	rxn05195,rxn08477,rxn34370	gnl|TC-DB|P0A4G4|3.A.1.15.6	28.519	3.90e-27	108	84	contig_16	665508	666293	transporter
gnl|TC-DB|P0A4G4|3.A.1.15.6	3.A.1.15.6	zinc	EX_cpd00034_e0	rxn05150,rxn09388,rxn09392,rxn13918	gnl|TC-DB|P0A4G4|3.A.1.15.6	28.519	3.90e-27	108	84	contig_16	665508	666293	transporter
gnl|TC-DB|Q9XCS2|3.A.1.15.7	3.A.1.15.7	iron	EX_cpd10515_e0	rxn05555,rxn08472	gnl|TC-DB|Q9XCS2|3.A.1.15.7	28.295	4.72e-26	104	82	contig_16	665508	666278	transporter
gnl|TC-DB|Q9XCS2|3.A.1.15.7	3.A.1.15.7	iron	EX_cpd10516_e0	rxn05195,rxn08477,rxn34370	gnl|TC-DB|Q9XCS2|3.A.1.15.7	28.295	4.72e-26	104	82	contig_16	665508	666278	transporter
gnl|TC-DB|Q9XCS2|3.A.1.15.7	3.A.1.15.7	manganese	EX_cpd00030_e0	rxn05149	gnl|TC-DB|Q9XCS2|3.A.1.15.7	28.295	4.72e-26	104	82	contig_16	665508	666278	transporter
gnl|TC-DB|P96116|3.A.1.15.8	3.A.1.15.8	iron	EX_cpd10515_e0	rxn05555,rxn08472	gnl|TC-DB|P96116|3.A.1.15.8	44.269	1.80e-61	207	81	contig_16	665523	666278	transporter
gnl|TC-DB|P96116|3.A.1.15.8	3.A.1.15.8	iron	EX_cpd10516_e0	rxn05195,rxn08477,rxn34370	gnl|TC-DB|P96116|3.A.1.15.8	44.269	1.80e-61	207	81	contig_16	665523	666278	transporter
gnl|TC-DB|P96116|3.A.1.15.8	3.A.1.15.8	manganese	EX_cpd00030_e0	rxn05149	gnl|TC-DB|P96116|3.A.1.15.8	44.269	1.80e-61	207	81	contig_16	665523	666278	transporter
gnl|TC-DB|P96116|3.A.1.15.8	3.A.1.15.8	zinc	EX_cpd00034_e0	rxn05150,rxn09388,rxn09392,rxn13918	gnl|TC-DB|P96116|3.A.1.15.8	44.269	1.80e-61	207	81	contig_16	665523	666278	transporter
gnl|TC-DB|Q92LL5|3.A.1.15.9	3.A.1.15.9	iron	EX_cpd10515_e0	rxn05555,rxn08472	gnl|TC-DB|Q92LL5|3.A.1.15.9	26.255	1.26e-21	91.7	83	contig_16	665508	666278	transporter
gnl|TC-DB|Q92LL5|3.A.1.15.9	3.A.1.15.9	iron	EX_cpd10516_e0	rxn05195,rxn08477,rxn34370	gnl|TC-DB|Q92LL5|3.A.1.15.9	26.255	1.26e-21	91.7	83	contig_16	665508	666278	transporter
gnl|TC-DB|Q92LL5|3.A.1.15.9	3.A.1.15.9	manganese	EX_cpd00030_e0	rxn05149	gnl|TC-DB|Q92LL5|3.A.1.15.9	26.255	1.26e-21	91.7	83	contig_16	665508	666278	transporter
gnl|TC-DB|P38046|3.A.1.16.1	3.A.1.16.1	nitrate	EX_cpd00209_e0	rxn05171	gnl|TC-DB|P38046|3.A.1.16.1	41.739	7.74e-52	178	87	contig_16	971070	970405	transporter
gnl|TC-DB|Q8YRV8|3.A.1.16.4	3.A.1.16.4	nitrate	EX_cpd00209_e0	rxn05171	gnl|TC-DB|Q8YRV8|3.A.1.16.4	40.083	3.57e-46	161	92	contig_16	971094	970393	transporter
gnl|TC-DB|O51925|3.A.1.1.7	3.A.1.1.7	maltose	EX_cpd00179_e0	rxn05170,rxn08867,rxn09673	gnl|TC-DB|O51925|3.A.1.1.7	36.087	4.94e-29	112	86	contig_16	1349482	1348808	transporter
